,open_x,high_x,low_x,close_x,volume,date_x,ts,date_y,open_y,close_y,high_y,low_y,vol
176,12352.08,12459.08,12345.66,12384.18,4.594862000000002,2018-01-19 16:00:00,1516357800,2018-01-19 16:00:00,969.83,970.57,963.49,963.85,0
177,12395.95,12409.86,11906.96,11996.84,17.750692,2018-01-19 17:00:00,1516361400,2018-01-19 17:00:00,971.56,971.86,968.66,969.84,0
178,12003.26,12070.67,11786.05,11978.65,13.971133000000004,2018-01-19 18:00:00,1516365000,2018-01-19 18:00:00,972.31,972.68,971.54,971.56,0
179,11975.44,12078.16,11794.61,11984.0,10.264103,2018-01-19 19:00:00,1516368600,2018-01-19 19:00:00,973.21,973.32,972.04,972.31,0
180,11979.72,12231.17,11903.75,12138.08,10.604773,2018-01-19 20:00:00,1516372200,2018-01-19 20:00:00,974.64,975.47,973.18,973.23,0
181,12130.59,12299.65,12044.99,12072.81,7.515390000000006,2018-01-19 21:00:00,1516375800,2018-01-19 21:00:00,975.91,975.94,973.89,974.57,0
182,11363.4,11441.51,10910.79,11089.48,20.254908000000007,2018-01-22 15:00:00,1516613400,2018-01-22 15:00:00,972.62,975.18,972.0,975.18,0
183,11116.23,11367.68,11028.49,11202.9,20.678293999999976,2018-01-22 16:00:00,1516617000,2018-01-22 16:00:00,973.66,974.74,972.07,972.62,0
184,11209.32,11460.504,11209.32,11292.78,14.226713999999998,2018-01-22 17:00:00,1516620600,2018-01-22 17:00:00,974.12,974.12,972.08,973.66,0
185,11288.5,11380.52,11095.9,11149.4,10.828387999999999,2018-01-22 18:00:00,1516624200,2018-01-22 18:00:00,974.76,976.53,974.12,974.15,0
186,11166.711,11333.44,11079.85,11310.97,11.843713999999991,2018-01-22 19:00:00,1516627800,2018-01-22 19:00:00,975.22,975.22,974.14,974.78,0
187,11306.69,11336.65,10986.76,11119.44,13.805933999999988,2018-01-22 20:00:00,1516631400,2018-01-22 20:00:00,974.87,975.37,974.13,975.26,0
188,11104.46,11320.0,10709.63,11075.57,24.558721999999996,2018-01-22 21:00:00,1516635000,2018-01-22 21:00:00,977.69,977.69,974.83,974.86,0
189,11208.25,11543.16,11183.64,11478.96,13.088293,2018-01-23 15:00:00,1516699800,2018-01-23 15:00:00,974.28,977.15,974.15,977.15,0
190,11496.08,12198.0,11496.08,12134.87,16.482658999999995,2018-01-23 16:00:00,1516703400,2018-01-23 16:00:00,974.91,974.93,972.25,974.27,0
191,12139.15,12163.76,11796.207,11948.69,12.372542999999995,2018-01-23 17:00:00,1516707000,2018-01-23 17:00:00,976.4,976.61,974.72,974.9,0
192,11954.04,12179.81,11935.85,12005.4,8.454479000000006,2018-01-23 18:00:00,1516710600,2018-01-23 18:00:00,976.9,977.2,976.31,976.39,0
193,12015.03,12026.8,11695.347,11788.19,11.773074000000003,2018-01-23 19:00:00,1516714200,2018-01-23 19:00:00,978.65,979.19,976.9,976.9,0
194,11781.77,11990.42,11648.02,11923.01,12.493554999999995,2018-01-23 20:00:00,1516717800,2018-01-23 20:00:00,980.45,980.78,977.44,978.67,0
195,11918.73,11932.539,11687.61,11746.46,10.932645000000006,2018-01-23 21:00:00,1516721400,2018-01-23 21:00:00,979.17,980.42,977.73,980.42,0
196,12077.09,12114.54,11805.31,11844.9,9.110271,2018-01-24 15:00:00,1516786200,2018-01-24 15:00:00,980.98,981.96,978.92,981.95,0
197,11849.18,11919.8,11713.29,11821.36,12.37417699999999,2018-01-24 16:00:00,1516789800,2018-01-24 16:00:00,978.59,982.18,977.88,980.97,0
198,11818.15,11915.52,11630.9,11878.07,9.266456999999997,2018-01-24 17:00:00,1516793400,2018-01-24 17:00:00,974.66,980.1,973.96,978.6,0
199,11878.07,11958.816,11759.3,11798.89,6.224377999999997,2018-01-24 18:00:00,1516797000,2018-01-24 18:00:00,972.28,974.65,971.29,974.65,0
200,11792.47,12026.8,11770.0,11987.21,6.569554,2018-01-24 19:00:00,1516800600,2018-01-24 19:00:00,975.47,976.23,970.47,972.3,0
201,11978.65,12048.2,11868.44,11937.99,6.518319,2018-01-24 20:00:00,1516804200,2018-01-24 20:00:00,975.06,975.72,973.8,975.5,0
202,11940.29,12084.58,11924.08,11994.7,6.2129020000000015,2018-01-24 21:00:00,1516807800,2018-01-24 21:00:00,973.29,975.06,973.04,975.05,0
203,11972.297,11972.297,11686.54,11744.32,9.903580000000005,2018-01-25 15:00:00,1516872600,2018-01-25 15:00:00,970.89,977.2,970.55,976.98,0
204,11747.53,11916.499,11649.09,11650.16,6.745271,2018-01-25 16:00:00,1516876200,2018-01-25 16:00:00,969.42,971.79,969.08,970.91,0
205,11768.93,11943.341,11650.16,11787.12,7.553523999999999,2018-01-25 17:00:00,1516879800,2018-01-25 17:00:00,973.45,973.49,968.91,969.43,0
206,11807.45,12058.9,11807.45,12046.06,9.055842000000002,2018-01-25 18:00:00,1516883400,2018-01-25 18:00:00,972.87,974.2,972.49,973.48,0
207,12052.873,12070.67,11946.55,12012.89,5.980867999999999,2018-01-25 19:00:00,1516887000,2018-01-25 19:00:00,973.74,974.13,972.28,972.88,0
208,12009.68,12174.46,11984.0,12047.13,8.160539999999997,2018-01-25 20:00:00,1516890600,2018-01-25 20:00:00,971.51,974.02,970.35,973.74,0
209,12051.41,12126.31,11924.08,12051.41,5.558948000000003,2018-01-25 21:00:00,1516894200,2018-01-25 21:00:00,976.38,976.38,970.32,971.64,0
210,11524.97,11802.1,11511.06,11791.4,13.918606999999998,2018-01-26 15:00:00,1516959000,2018-01-26 15:00:00,976.22,980.77,974.06,980.48,0
211,11797.82,12005.4,11797.82,11851.225,13.762271000000007,2018-01-26 16:00:00,1516962600,2018-01-26 16:00:00,974.79,977.49,974.79,976.24,0
212,11841.69,11972.637,11707.94,11916.59,6.467587000000002,2018-01-26 17:00:00,1516966200,2018-01-26 17:00:00,974.51,975.7,974.23,974.79,0
213,11919.8,11933.71,11725.586,11755.02,6.136004999999997,2018-01-26 18:00:00,1516969800,2018-01-26 18:00:00,975.85,975.93,974.37,974.49,0
214,11758.23,11799.96,11629.83,11668.35,7.402216000000001,2018-01-26 19:00:00,1516973400,2018-01-26 19:00:00,977.07,977.27,975.85,975.85,0
215,11672.63,11806.38,11665.14,11722.92,6.341843,2018-01-26 20:00:00,1516977000,2018-01-26 20:00:00,977.19,977.6,976.38,977.08,0
216,11719.71,11730.41,11491.911,11622.34,7.132051999999998,2018-01-26 21:00:00,1516980600,2018-01-26 21:00:00,979.45,979.45,976.88,977.19,0
217,12127.38,12205.49,12027.87,12199.07,4.456123000000002,2018-01-29 15:00:00,1517218200,2018-01-29 15:00:00,978.96,979.99,977.31,978.73,0
218,12205.49,12230.1,12089.93,12174.46,3.6072579999999994,2018-01-29 16:00:00,1517221800,2018-01-29 16:00:00,977.42,980.19,975.79,978.96,0
219,12176.6,12251.5,12143.43,12175.53,3.5238970000000007,2018-01-29 17:00:00,1517225400,2018-01-29 17:00:00,976.54,977.43,975.84,977.4,0
220,12168.04,12226.0,12080.3,12145.57,5.928326000000001,2018-01-29 18:00:00,1517229000,2018-01-29 18:00:00,978.65,978.66,976.18,976.53,0
221,12145.57,12145.57,11992.56,12007.54,6.262283000000004,2018-01-29 19:00:00,1517232600,2018-01-29 19:00:00,977.89,979.45,977.79,978.65,0
222,11992.56,12331.654,11992.56,12031.08,4.988611,2018-01-29 20:00:00,1517236200,2018-01-29 20:00:00,977.88,978.34,976.82,977.9,0
223,12024.66,12133.129,12006.47,12105.98,4.664652,2018-01-29 21:00:00,1517239800,2018-01-29 21:00:00,974.52,977.96,974.08,977.9,0
224,11288.5,11334.51,10941.82,11042.4,15.417327999999998,2018-01-30 15:00:00,1517304600,2018-01-30 15:00:00,966.89,968.62,964.17,967.9,0
225,11054.17,11209.32,11038.12,11108.74,9.752309,2018-01-30 16:00:00,1517308200,2018-01-30 16:00:00,970.0,970.05,964.61,966.84,0
226,11110.88,11199.69,10874.808,10924.7,8.534353999999997,2018-01-30 17:00:00,1517311800,2018-01-30 17:00:00,966.02,970.29,966.02,969.95,0
227,10930.05,10930.05,10560.151,10738.52,24.902318999999995,2018-01-30 18:00:00,1517315400,2018-01-30 18:00:00,964.16,966.07,963.94,966.02,0
228,10753.5,11139.77,10560.1,11058.45,23.417084000000003,2018-01-30 19:00:00,1517319000,2018-01-30 19:00:00,966.49,966.63,962.19,964.2,0
229,11056.31,11058.45,10831.61,10831.61,12.864211999999997,2018-01-30 20:00:00,1517322600,2018-01-30 20:00:00,964.62,966.55,963.68,966.51,0
230,10821.98,11067.345,10781.32,10967.5,8.940991000000007,2018-01-30 21:00:00,1517326200,2018-01-30 21:00:00,964.74,967.08,964.39,964.63,0
231,10688.23,11051.823,10666.83,10718.714,7.619015999999999,2018-01-31 15:00:00,1517391000,2018-01-31 15:00:00,966.99,972.0,966.92,969.56,0
232,10714.98,10760.99,10533.08,10706.42,10.592390000000002,2018-01-31 16:00:00,1517394600,2018-01-31 16:00:00,963.49,966.96,963.28,966.96,0
233,10762.396,10871.2,10706.42,10716.05,5.598159000000001,2018-01-31 17:00:00,1517398200,2018-01-31 17:00:00,961.7,963.78,961.7,963.68,0
234,10707.49,10926.368,10683.575,10734.338,4.603516000000001,2018-01-31 18:00:00,1517401800,2018-01-31 18:00:00,962.5,962.71,961.28,961.68,0
235,10747.08,10927.972,10675.39,10768.48,4.542903000000001,2018-01-31 19:00:00,1517405400,2018-01-31 19:00:00,962.63,963.79,962.51,962.51,0
236,10778.277,10938.509,10733.17,10859.43,5.555098000000003,2018-01-31 20:00:00,1517409000,2018-01-31 20:00:00,959.0,963.68,957.03,962.6,0
237,10861.57,11000.0,10766.34,10795.23,4.919953000000001,2018-01-31 21:00:00,1517412600,2018-01-31 21:00:00,959.49,961.79,957.76,959.02,0
238,10068.7,10194.562,9922.003,9967.585,12.508611,2018-02-01 15:00:00,1517477400,2018-02-01 15:00:00,958.29,959.36,955.53,956.74,0
239,9978.713,9978.713,9673.014,9726.514,20.320855000000012,2018-02-01 16:00:00,1517481000,2018-02-01 16:00:00,955.99,959.89,955.96,958.15,0
240,9715.6,9829.234,9670.874,9750.0,15.424309000000006,2018-02-01 17:00:00,1517484600,2018-02-01 17:00:00,960.85,961.6,955.29,956.13,0
241,9750.0,9958.434,9704.472,9748.77,9.162761000000009,2018-02-01 18:00:00,1517488200,2018-02-01 18:00:00,962.73,963.31,960.3,960.83,0
242,9754.869,9950.0,9622.834,9645.622,16.147737000000003,2018-02-01 19:00:00,1517491800,2018-02-01 19:00:00,962.04,964.73,961.87,962.76,0
243,9651.4,10078.116,9566.87,10019.694,25.991325999999997,2018-02-01 20:00:00,1517495400,2018-02-01 20:00:00,963.31,963.47,959.52,962.03,0
244,10015.2,10161.683,9861.869,9973.47,18.770235999999986,2018-02-01 21:00:00,1517499000,2018-02-01 21:00:00,963.85,963.85,960.11,963.3,0
245,9330.4,9683.5,9185.415,9683.5,20.54429799999999,2018-02-02 15:00:00,1517563800,2018-02-02 15:00:00,953.24,958.26,953.2,958.26,0
246,9688.85,9822.427,9530.0,9794.352,22.143045999999988,2018-02-02 16:00:00,1517567400,2018-02-02 16:00:00,952.98,953.53,949.34,953.27,0
247,9801.2,9816.18,9260.85,9362.5,19.976328000000006,2018-02-02 17:00:00,1517571000,2018-02-02 17:00:00,948.83,953.06,948.83,953.06,0
248,9347.199,9466.825,9153.208,9235.277,14.992753999999996,2018-02-02 18:00:00,1517574600,2018-02-02 18:00:00,950.99,953.23,948.24,948.78,0
249,9233.351,9409.68,9109.552,9271.229,12.204476000000001,2018-02-02 19:00:00,1517578200,2018-02-02 19:00:00,949.89,951.38,949.13,950.92,0
250,9275.402,9441.68,9202.214,9220.832,10.939754000000002,2018-02-02 20:00:00,1517581800,2018-02-02 20:00:00,945.21,950.03,945.03,950.03,0
251,9211.951,9330.507,9138.763,9225.005,11.025381999999993,2018-02-02 21:00:00,1517585400,2018-02-02 21:00:00,943.68,947.58,942.76,945.21,0
252,7887.291,8070.903,7720.05,7907.3,29.96543699999999,2018-02-05 15:00:00,1517823000,2018-02-05 15:00:00,938.37,940.17,932.13,935.98,0
253,7914.255,7999.534,7784.464,7831.972,15.349362999999999,2018-02-05 16:00:00,1517826600,2018-02-05 16:00:00,941.2,942.79,938.46,938.46,0
254,7833.47,7873.06,7577.847,7579.773,19.217490999999985,2018-02-05 17:00:00,1517830200,2018-02-05 17:00:00,939.15,941.65,938.13,941.29,0
255,7577.847,7761.78,7437.998,7481.44,34.135159,2018-02-05 18:00:00,1517833800,2018-02-05 18:00:00,934.88,939.18,934.48,939.16,0
256,7490.856,7551.204,7130.587,7190.614,33.97319700000001,2018-02-05 19:00:00,1517837400,2018-02-05 19:00:00,933.14,934.82,928.7,934.82,0
257,7181.091,7987.122,7120.101,7686.88,37.28761500000002,2018-02-05 20:00:00,1517841000,2018-02-05 20:00:00,922.04,933.28,921.74,933.16,0
258,7678.641,7891.357,7501.984,7786.39,25.693537000000013,2018-02-05 21:00:00,1517844600,2018-02-05 21:00:00,908.75,924.64,908.75,921.82,0
259,7594.753,7935.441,7574.53,7771.41,27.409209999999963,2018-02-06 15:00:00,1517909400,2018-02-06 15:00:00,914.09,917.92,891.06,895.31,0
260,7789.6,7875.093,7452.55,7623.964,29.19879799999999,2018-02-06 16:00:00,1517913000,2018-02-06 16:00:00,908.08,918.69,903.94,914.45,0
261,7622.038,7656.385,7289.589,7499.844,25.296076000000017,2018-02-06 17:00:00,1517916600,2018-02-06 17:00:00,905.58,908.56,900.24,908.09,0
262,7504.766,7693.388,7470.847,7677.924,21.681635000000007,2018-02-06 18:00:00,1517920200,2018-02-06 18:00:00,910.11,914.15,905.61,905.61,0
263,7672.221,8115.629,7672.221,8040.622,23.865542999999985,2018-02-06 19:00:00,1517923800,2018-02-06 19:00:00,905.35,910.12,904.98,910.1,0
264,8051.857,8282.656,7945.82,8025.0,32.073788999999984,2018-02-06 20:00:00,1517927400,2018-02-06 20:00:00,915.9,915.9,904.79,905.18,0
265,8034.309,8409.879,8034.309,8281.723,27.792577000000026,2018-02-06 21:00:00,1517931000,2018-02-06 21:00:00,918.07,922.49,915.56,915.87,0
266,8793.046,8903.791,8612.43,8731.2,16.463873999999997,2018-02-07 15:00:00,1517995800,2018-02-07 15:00:00,920.05,923.27,916.59,917.69,0
267,8729.06,8817.977,8514.418,8542.666,17.81774200000001,2018-02-07 16:00:00,1517999400,2018-02-07 16:00:00,921.9,922.51,917.05,920.03,0
268,8565.35,8912.0,8565.35,8901.815,14.609671000000006,2018-02-07 17:00:00,1518003000,2018-02-07 17:00:00,920.28,923.79,918.46,921.9,0
269,8907.643,9012.61,8791.227,8791.227,14.951801000000003,2018-02-07 18:00:00,1518006600,2018-02-07 18:00:00,919.82,923.32,919.82,920.32,0
270,8789.194,8804.067,8598.199,8708.73,11.417115,2018-02-07 19:00:00,1518010200,2018-02-07 19:00:00,920.24,921.26,915.75,919.83,0
271,8712.796,8804.709,8499.809,8737.834,16.769931000000003,2018-02-07 20:00:00,1518013800,2018-02-07 20:00:00,918.81,922.68,916.48,920.3,0
272,8723.71,8848.686,8593.277,8656.3,10.27634,2018-02-07 21:00:00,1518017400,2018-02-07 21:00:00,918.64,924.16,918.64,918.84,0
273,9007.367,9039.253,8795.828,8809.31,11.450635000000007,2018-02-08 15:00:00,1518082200,2018-02-08 15:00:00,916.12,920.54,912.55,920.15,0
274,8813.376,8912.244,8741.9,8882.177,12.026900000000005,2018-02-08 16:00:00,1518085800,2018-02-08 16:00:00,909.93,916.84,908.91,915.93,0
275,8878.86,8880.572,8750.0,8774.107,15.111282999999998,2018-02-08 17:00:00,1518089400,2018-02-08 17:00:00,909.36,911.09,905.87,909.95,0
276,8771.753,8869.551,8636.184,8802.783,13.166494000000002,2018-02-08 18:00:00,1518093000,2018-02-08 18:00:00,901.57,909.38,899.25,909.31,0
277,8814.232,9081.09,8784.807,9012.289,7.401723999999996,2018-02-08 19:00:00,1518096600,2018-02-08 19:00:00,908.31,910.28,899.83,901.56,0
278,9020.314,9091.189,8859.6,8917.38,9.379536000000003,2018-02-08 20:00:00,1518100200,2018-02-08 20:00:00,904.39,908.44,903.11,908.24,0
279,8913.1,8993.778,8567.326,8752.6,15.388030000000002,2018-02-08 21:00:00,1518103800,2018-02-08 21:00:00,893.56,905.53,893.56,904.46,0
280,9034.01,9073.493,8891.7,8926.368,9.880416999999996,2018-02-09 15:00:00,1518168600,2018-02-09 15:00:00,902.26,904.08,899.16,901.75,0
281,8930.006,9077.171,8870.4,8976.23,8.005794999999997,2018-02-09 16:00:00,1518172200,2018-02-09 16:00:00,894.11,902.7,889.84,902.41,0
282,8979.975,9339.816,8979.975,9228.857,18.07154099999999,2018-02-09 17:00:00,1518175800,2018-02-09 17:00:00,890.6,898.37,890.6,894.2,0
283,9230.676,9352.335,9192.37,9230.355,12.791633000000003,2018-02-09 18:00:00,1518179400,2018-02-09 18:00:00,885.51,890.56,878.99,890.56,0
284,9227.466,9360.36,9227.466,9229.82,10.152301000000005,2018-02-09 19:00:00,1518183000,2018-02-09 19:00:00,888.87,890.18,879.78,885.61,0
285,9231.96,9350.73,9122.927,9148.5,8.375600000000002,2018-02-09 20:00:00,1518186600,2018-02-09 20:00:00,896.68,901.39,888.76,888.85,0
286,9153.85,9225.433,8971.704,9133.841,10.512788000000004,2018-02-09 21:00:00,1518190200,2018-02-09 21:00:00,902.38,909.85,893.19,896.65,0
287,9147.751,9276.151,8783.438,9259.459,9.542949999999994,2018-02-12 15:00:00,1518427800,2018-02-12 15:00:00,901.39,907.49,901.08,906.34,0
288,9263.418,9474.753,9138.5,9272.834,9.401730999999996,2018-02-12 16:00:00,1518431400,2018-02-12 16:00:00,900.7,902.65,894.72,901.37,0
289,9282.25,9400.0,9160.813,9383.302,8.521868,2018-02-12 17:00:00,1518435000,2018-02-12 17:00:00,908.75,908.75,898.67,900.7,0
290,9380.69,9480.0,9120.124,9286.102,7.882834999999996,2018-02-12 18:00:00,1518438600,2018-02-12 18:00:00,908.74,911.58,907.8,908.84,0
291,9249.0,9475.0,9120.0,9423.276,10.672736000000002,2018-02-12 19:00:00,1518442200,2018-02-12 19:00:00,914.13,915.1,907.5,908.81,0
292,9421.35,9567.961,9386.896,9500.851,12.734081999999997,2018-02-12 20:00:00,1518445800,2018-02-12 20:00:00,912.5,915.2,911.68,914.07,0
293,9495.715,9513.263,9370.732,9460.298,9.80797899999999,2018-02-12 21:00:00,1518449400,2018-02-12 21:00:00,910.99,915.67,909.2,912.55,0
294,9319.0,9320.038,9030.111,9079.378,2.6487760000000007,2018-02-13 15:00:00,1518514200,2018-02-13 15:00:00,905.69,910.1,905.46,907.3,0
295,9089.971,9267.0,9050.0,9156.097,8.888831999999997,2018-02-13 16:00:00,1518517800,2018-02-13 16:00:00,910.85,911.17,905.35,905.78,0
296,9153.85,9269.649,9126.244,9233.565,9.886435000000002,2018-02-13 17:00:00,1518521400,2018-02-13 17:00:00,909.08,910.83,907.85,910.83,0
297,9236.775,9313.939,8837.091,8837.091,8.965597000000002,2018-02-13 18:00:00,1518525000,2018-02-13 18:00:00,908.55,909.35,907.2,909.05,0
298,8824.216,9150.0,8795.0,8863.15,3.676404000000002,2018-02-13 19:00:00,1518528600,2018-02-13 19:00:00,909.88,911.45,908.46,908.54,0
299,8863.15,8992.93,8863.15,8956.056,8.936998999999995,2018-02-13 20:00:00,1518532200,2018-02-13 20:00:00,912.0,912.91,909.87,909.87,0
300,8961.927,8990.0,8795.0,8988.0,6.531352999999998,2018-02-13 21:00:00,1518535800,2018-02-13 21:00:00,912.8,914.62,910.68,912.01,0
301,9427.384,9583.532,9360.0,9583.532,7.403100999999998,2018-02-14 15:00:00,1518600600,2018-02-14 15:00:00,913.35,914.67,905.93,906.5,0
302,9587.961,9700.2,9437.256,9538.83,9.832254000000002,2018-02-14 16:00:00,1518604200,2018-02-14 16:00:00,919.35,922.6,911.97,913.51,0
303,9540.787,9707.897,9470.789,9576.734,7.752034000000004,2018-02-14 17:00:00,1518607800,2018-02-14 17:00:00,921.42,922.21,917.64,919.35,0
304,9574.159,9693.517,9470.789,9536.976,10.013227,2018-02-14 18:00:00,1518611400,2018-02-14 18:00:00,922.46,923.11,920.94,921.42,0
305,9548.203,9599.999,9419.354,9519.26,7.122930000000006,2018-02-14 19:00:00,1518615000,2018-02-14 19:00:00,926.77,927.02,922.07,922.45,0
306,9517.2,9598.57,9431.0,9562.52,5.353789999999998,2018-02-14 20:00:00,1518618600,2018-02-14 20:00:00,928.26,929.35,926.81,926.81,0
307,9564.786,9700.0,9504.531,9557.061,5.828294999999999,2018-02-14 21:00:00,1518622200,2018-02-14 21:00:00,929.02,930.57,926.97,928.21,0
308,10154.049,10162.907,10039.41,10126.033,10.62895,2018-02-15 15:00:00,1518687000,2018-02-15 15:00:00,933.36,935.68,931.9,935.3,0
309,10122.428,10218.218,10040.0,10218.218,9.609965999999998,2018-02-15 16:00:00,1518690600,2018-02-15 16:00:00,927.08,933.4,927.08,933.29,0
310,10227.694,10359.114,10098.0,10359.114,12.923248000000008,2018-02-15 17:00:00,1518694200,2018-02-15 17:00:00,930.66,931.26,925.96,927.01,0
311,10367.98,10480.25,10280.533,10350.47,15.731478000000003,2018-02-15 18:00:00,1518697800,2018-02-15 18:00:00,932.65,932.65,930.44,930.67,0
312,10348.0,10469.95,10322.66,10395.79,11.690321000000003,2018-02-15 19:00:00,1518701400,2018-02-15 19:00:00,933.61,934.13,932.44,932.7,0
313,10385.49,10608.012,10207.286,10381.37,13.287701999999992,2018-02-15 20:00:00,1518705000,2018-02-15 20:00:00,937.48,938.06,933.65,933.65,0
314,10370.04,10615.543,10136.8,10161.877,12.944549,2018-02-15 21:00:00,1518708600,2018-02-15 21:00:00,937.84,938.57,936.03,937.49,0
315,10351.5,10426.69,10264.283,10339.814,7.226689000000001,2018-02-16 15:00:00,1518773400,2018-02-16 15:00:00,940.28,941.57,934.54,935.56,0
316,10348.41,10488.45,10265.0,10380.34,7.593012999999994,2018-02-16 16:00:00,1518777000,2018-02-16 16:00:00,943.09,944.14,939.89,940.24,0
317,10377.25,10420.001,10265.001,10354.59,4.892020999999998,2018-02-16 17:00:00,1518780600,2018-02-16 17:00:00,946.46,946.69,943.06,943.09,0
318,10344.29,10488.475,10167.0,10244.38,9.745362999999998,2018-02-16 18:00:00,1518784200,2018-02-16 18:00:00,944.24,947.05,943.41,946.1,0
319,10241.599,10361.8,10120.0,10332.96,5.345906000000001,2018-02-16 19:00:00,1518787800,2018-02-16 19:00:00,943.04,944.87,940.07,944.25,0
320,10330.9,10350.0,10097.068,10300.0,4.500875999999999,2018-02-16 20:00:00,1518791400,2018-02-16 20:00:00,943.88,943.88,939.76,943.03,0
321,10300.0,10497.288,10200.0,10375.146,5.595325999999997,2018-02-16 21:00:00,1518795000,2018-02-16 21:00:00,942.07,944.77,942.03,943.93,0
322,11830.0,11880.45,11727.58,11849.402,8.7252932,2018-02-20 15:00:00,1519119000,2018-02-20 15:00:00,940.96,942.33,937.26,938.3,0
323,11855.252,11996.41,11727.58,11916.07,10.995088,2018-02-20 16:00:00,1519122600,2018-02-20 16:00:00,937.44,941.9,937.25,940.97,0
324,11927.4,12173.503,11911.95,12001.479,10.662303500000009,2018-02-20 17:00:00,1519126200,2018-02-20 17:00:00,943.29,943.29,937.38,937.44,0
325,11971.69,12100.0,11960.36,12030.4,8.081618699999996,2018-02-20 18:00:00,1519129800,2018-02-20 18:00:00,940.64,943.61,940.11,943.33,0
326,12033.49,12060.27,11856.757,12011.86,7.088859700000004,2018-02-20 19:00:00,1519133400,2018-02-20 19:00:00,938.69,940.66,936.75,940.56,0
327,12030.0,12099.156,11900.0,12081.9,7.114793,2018-02-20 20:00:00,1519137000,2018-02-20 20:00:00,934.86,939.52,934.6,938.83,0
328,12086.02,12115.0,11950.0,12032.84,6.685080199999999,2018-02-20 21:00:00,1519140600,2018-02-20 21:00:00,933.28,935.65,931.02,934.83,0
329,10958.17,11000.0,10719.21,10872.68,19.711296599999976,2018-02-21 15:00:00,1519205400,2018-02-21 15:00:00,939.01,939.41,933.58,934.54,0
330,10876.8,10900.0,10639.9,10775.86,21.724144899999995,2018-02-21 16:00:00,1519209000,2018-02-21 16:00:00,943.16,944.19,937.5,939.04,0
331,10777.92,10856.2,10500.0,10834.57,13.835452499999999,2018-02-21 17:00:00,1519212600,2018-02-21 17:00:00,942.43,945.42,942.27,943.3,0
332,10856.2,11000.0,10484.375,10847.96,13.716586899999987,2018-02-21 18:00:00,1519216200,2018-02-21 18:00:00,943.37,943.38,941.09,942.44,0
333,10842.81,10890.0,10676.98,10704.79,7.887446999999996,2018-02-21 19:00:00,1519219800,2018-02-21 19:00:00,944.57,945.45,943.39,943.39,0
334,10707.88,10800.0,10505.0,10679.04,16.6724262,2018-02-21 20:00:00,1519223400,2018-02-21 20:00:00,943.61,948.98,942.69,944.56,0
335,10682.13,10772.012,10527.63,10567.8,11.707175999999993,2018-02-21 21:00:00,1519227000,2018-02-21 21:00:00,934.83,943.62,934.83,943.62,0
336,10220.69,10422.57,10179.387,10298.97,15.953840000000007,2018-02-22 15:00:00,1519291800,2018-02-22 15:00:00,939.32,941.13,937.93,938.07,0
337,10294.971,10376.22,10200.09,10213.995,13.877132400000004,2018-02-22 16:00:00,1519295400,2018-02-22 16:00:00,938.47,940.97,938.44,939.81,0
338,10206.373,10337.0,10000.0,10147.457,17.701018999999985,2018-02-22 17:00:00,1519299000,2018-02-22 17:00:00,944.63,945.32,938.61,938.61,0
339,10153.534,10253.238,10000.0,10197.0,10.473864999999993,2018-02-22 18:00:00,1519302600,2018-02-22 18:00:00,941.58,945.14,941.09,944.6,0
340,10192.983,10345.32,10155.8,10340.17,9.859188800000005,2018-02-22 19:00:00,1519306200,2018-02-22 19:00:00,938.37,942.03,936.55,941.47,0
341,10338.11,10405.06,10267.04,10387.55,8.643129999999996,2018-02-22 20:00:00,1519309800,2018-02-22 20:00:00,935.54,940.45,935.54,938.35,0
342,10389.615,10450.708,10109.038,10185.567,14.286304000000005,2018-02-22 21:00:00,1519313400,2018-02-22 21:00:00,934.76,938.02,934.05,935.51,0
343,10617.24,10659.47,10510.192,10609.0,7.715578999999999,2018-02-23 15:00:00,1519378200,2018-02-23 15:00:00,942.26,942.68,939.39,939.42,0
344,10605.91,10659.47,10345.32,10378.28,17.632068899999986,2018-02-23 16:00:00,1519381800,2018-02-23 16:00:00,937.69,942.35,936.91,942.35,0
345,10374.16,10659.47,10338.11,10404.03,8.095347799999997,2018-02-23 17:00:00,1519385400,2018-02-23 17:00:00,940.34,940.41,937.52,937.71,0
346,10403.0,10516.381,10389.027,10497.76,7.443390999999998,2018-02-23 18:00:00,1519389000,2018-02-23 18:00:00,940.9,941.84,939.48,940.35,0
347,10504.91,10524.54,10300.0,10322.66,9.186905999999999,2018-02-23 19:00:00,1519392600,2018-02-23 19:00:00,941.78,941.88,940.01,940.9,0
348,10319.584,10322.66,10058.486,10254.68,11.533065000000008,2018-02-23 20:00:00,1519396200,2018-02-23 20:00:00,943.32,944.06,941.01,941.78,0
349,10248.809,10354.688,10197.0,10198.133,5.3859747,2018-02-23 21:00:00,1519399800,2018-02-23 21:00:00,946.37,946.37,943.29,943.31,0
